Fighter_Name,Height,Reach,Wins,Losses,Draws,Str_Acc,Str_Def,Wins_DQ,Wins_Decision,Wins_KO_TKO,Wins_Submission,Wins_Round_1,Wins_Round_2,Wins_Round_3,Wins_Round_4,Wins_Round_5
Arthur Lopes,74.0,77.0,6,2,0,41.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Lopez,70.0,0.0,11,5,0,59.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Lopez,67.0,69.0,10,4,0,50.0,55.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Benito Lopez,70.0,73.0,10,2,0,45.0,56.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Gustavo Lopez,65.0,67.0,12,6,1,40.0,57.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Alik Lorenz,74.0,77.0,6,2,0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendan Loughnane,70.0,70.0,17,3,0,63.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caolan Loughran,66.0,68.0,10,2,0,42.0,52.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Joe Lowry,71.0,73.0,9,2,0,34.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lu Kai,69.0,69.0,8,5,0,43.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephanie Luciano,66.0,65.0,7,2,1,42.0,64.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Iasmin Lucindo,63.0,66.0,18,6,0,45.0,62.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0
Lawrence Lui,67.0,72.0,8,1,0,39.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Juan Andres Luna,67.0,72.0,12,1,0,31.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paula Luna,62.0,62.0,5,3,0,50.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Santiago Luna,69.0,74.0,8,0,0,54.0,71.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Dalcha Lungiambula,68.0,76.0,11,6,0,45.0,52.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
Vicente Luque,71.0,75.0,23,12,1,51.0,51.0,0.0,2.0,8.0,6.0,9.0,3.0,3.0,0.0,1.0
Joilton Lutterbach,73.0,75.0,38,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tucker Lutz,68.0,72.0,12,4,0,46.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lv Zhenhong,68.0,67.0,16,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dong Hyun Ma,71.0,70.0,16,11,3,41.0,54.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
William Macario,71.0,75.0,9,3,0,54.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Rory MacDonald,72.0,76.0,19,4,0,42.0,62.0,0.0,5.0,3.0,1.0,2.0,1.0,6.0,0.0,0.0
Ryan MacDonald,71.0,71.0,10,2,0,29.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valesca Machado,64.0,63.0,8,3,0,32.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caio Machado,76.0,78.0,8,4,1,53.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Machado Garry,75.0,74.0,17,1,0,54.0,52.0,0.0,7.0,3.0,0.0,2.0,0.0,7.0,0.0,1.0
Pauline Macias,64.0,64.0,4,1,0,29.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Don Madge,72.0,72.0,9,3,1,52.0,67.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Victor Madrigal,67.0,71.0,15,5,0,38.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo Mafra,70.0,70.0,13,4,0,48.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Caio Magalhaes,73.0,73.0,10,3,0,40.0,56.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0
Neil Magny,75.0,80.0,31,15,0,46.0,51.0,0.0,14.0,7.0,3.0,1.0,3.0,19.0,0.0,1.0
Raimond Magomedaliev,73.0,75.0,10,2,0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruslan Magomedov,75.0,78.0,14,1,0,47.0,66.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Abus Magomedov,74.0,78.0,28,7,1,49.0,55.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0
Shara Magomedov,74.0,73.0,16,1,0,62.0,43.0,0.0,3.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0
Murtazali Magomedov,69.0,70.0,10,0,0,40.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zabit Magomedsharipov,73.0,73.0,18,1,0,48.0,64.0,0.0,3.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0
Maheshate,72.0,71.0,10,5,0,31.0,51.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Klayton Mai,69.0,0.0,8,3,0,42.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jennifer Maia,64.0,64.0,21,10,1,38.0,55.0,0.0,5.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0
Nayara Maia,65.0,66.0,7,1,1,36.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Levan Makashvili,68.0,68.0,15,2,1,54.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Islam Makhachev,70.0,70.0,28,1,0,58.0,61.0,0.0,6.0,3.0,8.0,6.0,2.0,5.0,1.0,3.0
Azat Maksum,67.0,70.0,15,3,0,27.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jeremy Malaterre,71.0,0.0,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bea Malecki,69.0,74.0,4,1,0,46.0,62.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Jacob Malkoun,69.0,73.0,9,3,0,58.0,55.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0
Mike Malott,73.0,73.0,13,2,1,48.0,56.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Nate Maness,70.0,72.0,16,3,0,50.0,42.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0
George Mangos,70.0,70.0,7,1,0,51.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marnic Mann,60.0,64.0,6,3,0,41.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dylan Mantello,73.0,73.0,8,4,0,62.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Manuel,69.0,0.0,9,7,2,40.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dom Mar Fan,71.0,75.0,9,2,0,56.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Daniel Marcos,67.0,69.0,18,1,0,53.0,61.0,0.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0
Marcos Mariano,73.0,76.0,6,6,0,27.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enrique Marin,70.0,0.0,10,4,0,33.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chepe Mariscal,67.0,69.0,18,7,0,55.0,52.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0
Ronny Markes,73.0,75.0,17,5,0,53.0,45.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Brendon Marotte,69.0,70.0,8,3,0,50.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Marquez,74.0,72.0,9,6,0,45.0,50.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0
Francis Marshall,69.0,72.0,9,3,0,33.0,53.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Jack Marshman,72.0,73.0,23,10,0,25.0,56.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
Anthony Rocco Martin,72.0,73.0,17,6,0,37.0,58.0,0.0,5.0,1.0,3.0,1.0,0.0,8.0,0.0,0.0
Mallory Martin,64.0,63.0,7,5,0,48.0,55.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Michal Martinek,74.0,0.0,7,1,0,53.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Adrian Martinetti,68.0,71.0,17,1,0,65.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Martinez,68.0,70.0,19,6,0,49.0,56.0,0.0,6.0,4.0,0.0,0.0,2.0,8.0,0.0,0.0
Mana Martinez,70.0,70.0,10,4,0,48.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Victor Martinez,68.0,70.0,13,6,0,51.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melissa Martinez,62.0,66.0,8,2,0,47.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Julieta Martinez,61.0,62.0,8,0,0,44.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Martinez,65.0,67.0,14,1,0,46.0,69.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
Lucas Martins,72.0,72.0,19,3,0,35.0,60.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0
Kazuma Maruyama,71.0,72.0,11,7,0,41.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Islem Masraf,72.0,74.0,3,1,0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tiffany Masters,63.0,65.0,2,1,0,62.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al Matavao,68.0,67.0,8,3,0,46.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arisa Matsuda,63.0,64.0,7,0,0,75.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toki Matsui,66.0,65.0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean Matsumoto,66.0,68.0,17,2,0,39.0,47.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
Koyomi Matsushima,67.0,66.0,13,6,0,47.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ Matthews,71.0,0.0,8,7,0,52.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Matthews,71.0,73.0,22,8,0,43.0,60.0,0.0,7.0,2.0,6.0,2.0,4.0,9.0,0.0,0.0
Connor Matthews,68.0,71.0,7,4,0,43.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miranda Maverick,63.0,65.0,17,6,0,44.0,61.0,0.0,5.0,1.0,2.0,1.0,1.0,6.0,0.0,0.0
Nick Maximov,72.0,76.0,8,2,0,45.0,46.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Jeremy May,73.0,0.0,13,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Don'Tale Mayes,78.0,81.0,11,9,0,43.0,46.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0
Gina Mazany,66.0,68.0,7,6,0,50.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
Sabina Mazo,67.0,70.0,9,4,0,43.0,57.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
Francesco Mazzeo,75.0,75.0,4,1,0,44.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Molly McCann,64.0,62.0,14,8,0,49.0,62.0,0.0,4.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0
Eric McConico,72.0,77.0,10,4,1,43.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Danni McCormack,64.0,62.0,9,2,0,51.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paddy McCorry,75.0,73.0,7,1,0,55.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tamdan McCrory,76.0,76.0,14,5,0,49.0,46.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0
Michael McDonald,69.0,70.0,17,4,0,42.0,57.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
Miles McDonald,67.0,0.0,2,1,0,45.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus McGhee,68.0,69.0,10,2,0,45.0,57.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0
Ryan McGillivray,71.0,0.0,12,0,1,20.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conor McGregor,69.0,74.0,22,6,0,49.0,54.0,0.0,2.0,8.0,0.0,5.0,3.0,1.0,0.0,1.0
Rhys McKee,74.0,78.0,14,7,1,40.0,47.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Cory McKenna,63.0,58.0,8,4,0,38.0,46.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
Cody McKenzie,72.0,72.0,16,10,0,34.0,67.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
Terrance McKinney,70.0,73.0,17,8,0,56.0,43.0,0.0,0.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0
Tommy McMillen,72.0,74.0,9,0,0,51.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jackson McVey,76.0,77.0,6,2,0,68.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yancy Medeiros,70.0,75.0,15,8,0,37.0,47.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0
Anistavio Medeiros,66.0,0.0,19,10,0,44.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MarQuel Mederos,70.0,69.0,11,1,0,56.0,58.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Uros Medic,73.0,71.0,13,3,0,60.0,56.0,0.0,0.0,7.0,0.0,5.0,1.0,1.0,0.0,0.0
Emil Meek,71.0,74.0,9,5,1,39.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sanford Alton Meeks,77.0,75.0,1,1,0,42.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerald Meerschaert,73.0,77.0,37,21,0,45.0,53.0,0.0,0.0,1.0,11.0,3.0,5.0,4.0,0.0,0.0
Jordan Mein,72.0,73.0,31,12,0,44.0,69.0,0.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0
Nair Melikyan,66.0,0.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanessa Melo,65.0,65.0,11,8,0,30.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mateus Mendonca,66.0,71.0,10,3,0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pietro Menga,67.0,68.0,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alonzo Menifield,72.0,76.0,17,6,1,53.0,50.0,0.0,4.0,4.0,2.0,5.0,1.0,4.0,0.0,0.0
Bia Mesquita,64.0,67.0,6,0,0,57.0,73.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Jonathan Meunier,75.0,0.0,8,1,0,50.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
David Mgoyan,69.0,70.0,7,1,0,44.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Micallef,72.0,77.0,9,1,0,41.0,56.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Andreas Michailidis,72.0,76.0,13,6,0,51.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
David Michaud,69.0,0.0,11,3,0,43.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Chris Mierzwiak,73.0,0.0,5,3,0,61.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curtis Millender,74.0,76.0,17,5,0,46.0,61.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
Micah Miller,72.0,0.0,20,8,0,33.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mo Miller,68.0,72.0,6,0,0,45.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juliana Miller,67.0,66.0,5,4,0,39.0,44.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
Ty Miller,74.0,77.0,7,0,0,38.0,64.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Trent Miller,69.0,72.0,8,3,0,20.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Milstead,75.0,76.0,8,4,0,46.0,43.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Mario Mingaj,75.0,78.0,7,1,0,33.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrick Minner,67.0,69.0,26,14,0,65.0,35.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Carlton Minus,70.0,75.0,10,3,0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Miranda,71.0,71.0,17,8,0,43.0,37.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Toby Misech,68.0,0.0,9,5,0,40.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Mitchell,74.0,0.0,19,9,1,49.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Mitchell,70.0,70.0,18,4,0,59.0,58.0,0.0,7.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0
Maurice Mitchell,69.0,0.0,11,2,0,55.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terrence Mitchell,70.0,74.0,14,4,0,34.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patchy Mix,71.0,70.0,20,3,0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mizuki,63.0,65.0,16,6,0,52.0,49.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Bobby Moffett,70.0,73.0,13,5,0,39.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renato Moicano,71.0,72.0,20,7,1,48.0,59.0,0.0,4.0,2.0,6.0,3.0,5.0,4.0,0.0,0.0
Thiago Moises,69.0,70.0,19,9,0,42.0,53.0,0.0,4.0,1.0,3.0,1.0,2.0,5.0,0.0,0.0
Muhammad Mokaev,67.0,70.0,13,0,0,45.0,57.0,0.0,3.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0
Suman Mokhtarian,68.0,72.0,8,5,0,43.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Molina,66.0,69.0,11,2,0,48.0,55.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
Darrell Montague,66.0,67.0,13,5,0,25.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michelle Montague,69.0,68.0,7,0,0,46.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jose Montanha,0.0,0.0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicco Montano,65.0,65.0,5,3,0,41.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Antonio Monteiro,67.0,70.0,17,5,1,49.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofia Montenegro,66.0,67.0,6,2,0,40.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alberto Montes,67.0,69.0,12,1,0,60.0,60.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Steve Montgomery,76.0,0.0,9,5,0,39.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Moontasri,70.0,71.0,9,5,0,48.0,40.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Taylor Moore,70.0,70.0,10,5,0,75.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marlon Moraes,66.0,67.0,23,10,1,40.0,54.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0
Sheymon Moraes,68.0,72.0,11,4,0,42.0,63.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Leonardo Morales,68.0,0.0,6,2,0,47.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albert Morales,69.0,72.0,7,4,1,35.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Joseph Morales,66.0,69.0,15,2,0,40.0,57.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0
Vince Morales,67.0,70.0,16,10,0,37.0,53.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
Michael Morales,72.0,79.0,19,0,0,49.0,53.0,0.0,2.0,5.0,0.0,4.0,0.0,3.0,0.0,0.0
Sarah Moras,67.0,67.0,6,8,0,34.0,50.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
Christian Morecraft,78.0,81.0,8,3,0,34.0,46.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Vinicius Moreira,76.0,76.0,9,5,0,59.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Moreno,67.0,70.0,23,10,2,44.0,59.0,0.0,5.0,3.0,3.0,2.0,1.0,6.0,0.0,2.0
Dan Moret,72.0,73.0,13,6,0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Morgan,70.0,71.0,11,5,0,44.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Morono,71.0,72.0,24,13,0,39.0,55.0,0.0,9.0,2.0,2.0,3.0,1.0,9.0,0.0,0.0
Maryna Moroz,67.0,67.0,11,6,0,33.0,51.0,0.0,4.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0
Sergey Morozov,66.0,67.0,19,5,0,43.0,61.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Carlos Mota,64.0,69.0,8,2,0,41.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miki Motono,62.0,63.0,8,5,0,27.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikolas Motta,69.0,70.0,15,6,0,38.0,52.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0
Eduarda Moura,66.0,67.0,12,2,0,37.0,58.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
Kris Moutinho,67.0,68.0,14,8,0,33.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Moyle,61.0,65.0,4,3,0,51.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Askar Mozharov,75.0,74.0,19,13,0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garrett Mueller,69.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lauren Mueller,65.0,67.0,5,3,0,41.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Belal Muhammad,71.0,72.0,24,5,0,43.0,55.0,0.0,12.0,2.0,1.0,0.0,1.0,11.0,0.0,3.0
James Mulheron,70.0,73.0,11,2,0,31.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamie Mullarkey,72.0,74.0,18,9,0,46.0,54.0,0.0,4.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0
Melissa Mullins,67.0,68.0,7,2,0,50.0,52.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Ananias Mulumba,65.0,70.0,9,3,0,44.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Munhoz,66.0,65.0,20,10,0,41.0,55.0,0.0,4.0,3.0,3.0,5.0,1.0,4.0,0.0,0.0
Andre Muniz,73.0,78.0,24,8,0,48.0,51.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0
Alexander Munoz,69.0,72.0,7,2,0,42.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Johnny Munoz,69.0,71.0,12,4,0,36.0,55.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
Olivier Murad,70.0,72.0,6,0,0,36.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Makhmud Muradov,74.0,75.0,26,8,0,43.0,61.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
Kanako Murata,61.0,62.0,12,3,0,56.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Vince Murdock,66.0,64.0,12,4,0,21.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samandar Murodov,73.0,75.0,11,0,0,75.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lerone Murphy,69.0,73.0,17,0,1,53.0,61.0,0.0,6.0,3.0,0.0,2.0,1.0,4.0,0.0,2.0
Jesse Murray,75.0,78.0,8,4,0,28.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khalid Murtazaliev,72.0,76.0,14,2,0,69.0,78.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
